2:32 AM - 14 Nov 2015|May u all innocent rest in peace as it is HE who is watching n will take judgment against injustice n PUNISH the guilty #Prayers4Paris
7:48 PM - 2 Oct 2015|Life is nothing,death is buffering...
9:59 PM - 27 Sep 2015|I love making people who hate me hate me more
12:35 AM - 21 Sep 2015|Neil Armstrong was the first man to land on moon n Edvin Aldrin was the first man to PEE on the moon. ;) lol
11:16 PM - 18 Sep 2015|My rap on school life
9:36 PM - 15 Sep 2015|If trees gave us wifi every one should have planted them..... but its sad they only give oxygen to sustain life....
2:26 PM - 14 Sep 2015|I can't sleep
12:16 PM - 14 Aug 2015|Happy independence day
9:36 AM - 27 Jul 2015|Miss u missle man of india may ur sole rest in peace #apj abdul kalam
9:57 AM - 14 Jul 2015|Tune into @NatGeoChannel globally today/tonight for #MissionPluto - as we rendezvous with Pluto! Broadcast in 181 countries and 45 languages
12:39 PM - 28 Jun 2015|Tweet
1:06 AM - 15 Jun 2015|Happiness is having playlist for every mood
3:30 AM - 30 May 2015|NASA has a Planetary Protection Officer whose job is to prevent us from contaminating other planets.
11:26 AM - 29 May 2015|Thinking of working on a Badshah Mashup! Lets see how this works out! @iamsrk @KarunaBadwal @MoraniMohomed
11:19 PM - 27 May 2015|Ur moonbow in my life
11:36 PM - 24 May 2015|They say to make her fall 4 u make her smile........ Everytime she similes I fall in love.....
8:44 AM - 23 May 2015|Love my HTC620g
3:01 AM - 23 May 2015|Joined driving classes...
